,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2,2026-Q3,2026-Q4,2027-Q1,2027-Q2,2027-Q3,2027-Q4,2028-Q1,2028-Q2,2028-Q3,2028-Q4,,,,,,,,2011-FY,2012-FY,2013-FY,2014-FY,2015-FY,2016-FY,2017-FY,2018-FY,2019-FY,2020-FY,2021-FY,2022-FY,2023-FY,2024-FY,2025-FY,2026-FY,2027-FY,2028-FY,2029-FY,2030-FY,2031-FY,2032-FY,2033-FY,2034-FY,2035-FY
,,,,,,,,% change Q/Q,,,NA,-0.105199718391837,-0.0493756536555263,0.0779482095826303,0.0380574700109801,0.123626735326701,0.0532897366166198,-0.0156737908161106,-0.0563899012039597,0.0807588601384335,-0.0432933088099978,0.177908141076768,0.0475876645566884,0.0612198299139541,0.0520428483749107,0.0826839496572158,-0.0374184702425434,-0.112813190470051,0.226079640891489,0.0459701761441351,-0.15099147831897,-0.0486761054985203,0.266554906275136,0.0459701761441351,-0.15099147831897,-0.0486761054985202,0.266554906275136,0.0459701761441351,-0.178762785102929,-0.191144901293428,0.504033951201724,0.0810026700819773,-0.0951182539560049,-0.00762315620874321,0.504033951201724,-0.111504654727142,-0.193147109777438,-0.00762315620874321,0.222906109855607,-0.131929835078242,-0.126700401170874,-0.0076231562087431,0.196321194423964,-0.0547680426407526,-0.126700401170874,-0.0177494505331438,0.196321194423964,-0.0547680426407526,-0.135703489818597,-0.0279812270900902,0.196321194423964,-0.0448182325632871,-0.135703489818596,-0.0279812270900903,0.208782873532547,-0.0448182325632871,-0.135703489818596,-0.0279812270900903,0.210029041443405,-0.044818232563287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total ad impressions,,,0.922266155751663,0.922266155751663,0.922266155751663,0.922266155751663,0.923266155751663,0.924266155751663,0.925266155751663,0.926266155751663,0.927266155751663,0.928266155751663,0.929266155751663,0.930266155751663,0.931266155751663,0.932266155751663,0.933266155751663,0.934266155751663,0.935266155751663,0.936266155751663,0.937266155751663,0.938266155751663,0.939266155751663,0.940266155751663,0.941266155751663,0.942266155751663,0.943266155751663,0.944266155751663,0.945266155751663,0.946266155751663,0.947266155751663,0.948266155751663,0.949266155751663,0.950266155751663,0.951266155751663,0.952266155751663,0.953266155751663,0.954266155751663,0.955266155751663,0.956266155751663,0.957266155751663,0.958266155751663,0.959266155751663,0.960266155751663,0.961266155751663,0.962266155751663,0.963266155751663,0.964266155751663,0.965266155751663,0.966266155751663,0.967266155751663,0.968266155751663,0.969266155751663,0.970266155751663,0.971266155751663,0.972266155751663,0.973266155751663,0.974266155751663,0.975266155751663,0.976266155751663,0.977266155751663,0.978266155751663,,,,,,,,,,0.8,0.8,0.8,0.885446601441565,0.922266155751663,0.916026108706729,0.954918000873183,0.977145856629025,0.991217102333348,0.995388691497552,0.995207353958813,0.996475676515726,0.997592571123028,0.997712530280048,0.997760163191947,0.997893632776507,0.997973750502441,0.998071804873665,0.998166076920882,0.998256410511705,0.998342148143687,0.998422936423221,0.998498643189034,0.998569293045213,0.998635018133324,0.998696021165208,0.99875254810936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Average CPM,,,0.22,0.22,0.22,0.22,0.265,0.27,0.265,0.26,0.275,0.275,0.275,0.275,0.2775,0.2775,0.2775,0.2775,0.28,0.28,0.28,0.28,0.2825,0.2825,0.2825,0.2825,0.285,0.285,0.285,0.285,0.2875,0.2865,0.2865,0.2865,0.289,0.288,0.288,0.288,0.2905,0.2895,0.2895,0.2895,0.292,0.291,0.2895,0.2895,0.29492,0.29391,0.292395,0.292395,0.2978692,0.2968491,0.29531895,0.29531895,0.300847892,0.299817591,0.2982721395,0.2982721395,0.30385637092,0.30281576691,0.301254860895,0.301254860895,,,,,,,,,,0.17,0.18,0.19,0.2,0.22,0.264953793628962,0.275,0.2775,0.28,0.2825,0.285,0.286730388756408,0.288207853302916,0.289734772846978,0.290427194020584,0.293335263822592,0.296269955497057,0.29922732675686,0.302219065148667,0.305241255800154,0.308293668358156,0.311376605041737,0.314490371092155,0.317635274803076,0.320811627551107,0.324019743826618,0.327259941264884
,,,,,,,,% change Y/Y,,,NA,NA,NA,NA,0.204545454545455,0.227272727272727,0.204545454545455,0.181818181818182,0.0377358490566038,0.0185185185185186,0.0377358490566038,0.0576923076923077,0.00909090909090904,0.00909090909090904,0.00909090909090904,0.00909090909090904,0.00900900900900892,0.00900900900900892,0.00900900900900892,0.00900900900900892,0.0089285714285714,0.0089285714285714,0.0089285714285714,0.0089285714285714,0.00884955752212391,0.00884955752212391,0.00884955752212391,0.00884955752212391,0.00877192982456143,0.00526315789473686,0.00526315789473686,0.00526315789473686,0.00521739130434784,0.00523560209424079,0.00523560209424079,0.00523560209424079,0.00519031141868509,0.00520833333333326,0.00520833333333326,0.00520833333333326,0.00516351118760761,0.00518134715025909,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,0.0588235294117645,0.0555555555555556,0.0526315789473684,0.0999999999999999,0.204335425586189,0.0379168240372771,0.00909090909090882,0.00900900900900914,0.00892857142857162,0.00884955752212346,0.00607153949616768,0.00515280069516311,0.0052979803518991,0.00238984491506566,0.0100130768119533,0.010004564866227,0.00998201540497301,0.00999821247689292,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,% change Q/Q,,,NA,0,0,0,0.204545454545455,0.0188679245283019,-0.0185185185185185,-0.0188679245283019,0.0576923076923077,0,0,0,0.00909090909090904,0,0,0,0.00900900900900892,0,0,0,0.0089285714285714,0,0,0,0.00884955752212391,0,0,0,0.00877192982456143,-0.00347826086956526,0,0,0.00872600349040131,-0.0034602076124568,0,0,0.00868055555555558,-0.00344234079173833,0,0,0.00863557858376507,-0.00342465753424659,-0.00515463917525771,0,0.0187219343696028,-0.00342465753424648,-0.00515463917525794,0,0.0187219343696028,-0.00342465753424626,-0.00515463917525794,0,0.0187219343696028,-0.00342465753424626,-0.00515463917525794,0,0.0187219343696026,-0.00342465753424626,-0.00515463917525805,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Programmatic Revenue ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.09525772,2892.6094183672,3311.595102849,4465.3743716175,4997.2022984184,5315.76857657143,5830.75926507587,6061.66771776087,8162.2314871848,7892.72802632487,7462.36414420387,7437.8742502068,7279.32126769415,7200.13419780316,7158.69879557312,7148.50525935684,7164.44705250333,7202.49783662138,7259.4382510911,7332.66780015709,7420.06694476346,7519.89456229288,7630.71067980604
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567729040690085,0.144846961301228,0.348405898950597,0.119100411867204,0.0637489257246706,0.0968798172994576,0.0396017812067915,0.346532318699887,-0.0330183554929883,-0.0545266327036228,-0.00328178758417774,-0.0213169754124631,-0.0108783589814102,-0.00575480971489184,-0.00142393701807708,0.00223008762924604,0.00531105664389742,0.00790564825722018,0.0100874952762338,0.0119191468900992,0.0134537354275308,0.0147363924580575
,,,,,,,,Two-year % Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712576001991313,0.493252860251824,0.4675063108178,0.182849337591874,0.160628743024128,0.136481598506249,0.386134099906678,0.313513963206899,-0.0875449881966111,-0.0578084202878005,-0.0245987629966409,-0.0321953343938733,-0.016633168696302,-0.00717874673296892,0.000806150611168954,0.00754114427314345,0.0132167049011176,0.0179931435334539,0.022006642166333,0.02537288231763,0.0281901278855883
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of GOOG Network Display Revenue ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.56,0.58,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79
,,,,,,,,Y/Y change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Adsense for Content Revenue ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.09525772,2272.7645430028,2398.051626201,2976.916247745,3194.9326170216,3258.0517082212,3424.41417155249,3409.68809124049,4395.04772386874,4065.95080144008,3675.49278744369,3500.17611774438,3270.41969997853,3085.7717990585,2923.97556438902,2779.97426752766,2649.86397832315,2530.6073480021,2419.8127503637,2315.57930531276,2216.38363285142,2120.99590218517,2028.41676298641
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231787103399352,0.0551254126099086,0.241389557764041,0.0732356408890396,0.0197560007567357,0.0510619469026545,-0.00430032104011691,0.288988202516131,-0.074879032744374,-0.0960311703373533,-0.0476988202230291,-0.065641387757913,-0.0564600014246633,-0.0524329876625496,-0.0492484611072497,-0.0468026955228699,-0.045004812056998,-0.0437818208841762,-0.0430750044751468,-0.0428383827035213,-0.0430375541726661,-0.0436489005487351
,,,,,,,,Two-year % Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286912516009261,0.29651497037395,0.314625198653081,0.0929916416457752,0.0708179476593902,0.0467616258625376,0.284687881476014,0.214109169771757,-0.170910203081727,-0.143729990560382,-0.113340207980942,-0.122101389182576,-0.108892989087213,-0.101681448769799,-0.0960511566301195,-0.0918075075798679,-0.0887866329411742,-0.0868568253593229,-0.085913387178668,-0.0858759368761873,-0.0866864547214011
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Google Ad Network Total Ad Impressions (ComScore, WW Desktop)",,,5059281.984,4374541.863,4110447.556,4643095.82,4911689.674,5391801.812,5569651.457,5409534.362,5088715.337,5445606.425,5160986.39,6027904.131,6262405.38,6639407.423,6967834.392,7517545.366,7186923.774,6379249.367,7796511.119,8154184.072,6909826.057,6574053.948,8313864.86062,8692662.12223,7382618.26383,,8907666.1333182,9316546.6527207,7627680.89557605,6206095.3542582,9282289.17749325,10033033.3841163,9071889.2963042,9032622.17972953,13538670.3809552,12032182.2158994,9704256.72524208,9657180.04171135,11779292.7655221,10228473.5602705,8927771.58145133,8884186.40604634,10601553.4776915,10022489.5223071,8748372.43241541,8615586.85351593,10282518.7918916,9720793.78743858,8397951.14379938,8183737.58629473,9767883.11612136,9331267.8094629,8061586.32360495,7855092.82133403,9474080.65691241,9050538.25270349,,,,,,,,,,,,,,6915836.03130813,9262913.77959925,13633313.4708312,16394263.013,18187367.223,21282555.5,21742549.332,27446327.601,29516868.332,30490406.99085,32630680.0597089,33149098.8114438,43675364.0728883,41369203.092746,38436000.9874962,37367271.8652615,35680839.6556784,34441298.0545549,33423434.6774261,32583475.4207246,31887157.38504,31307680.1473982,30823852.6596005,30418758.4430104,30078779.2840044,29792870.8972565,29552018.3493734
,,,,,,,,% change Y/Y,,,NA,NA,NA,NA,-0.0291725803121393,0.232540910764625,0.354998788117369,0.165070584737577,0.0360417035174441,0.00997896712009205,-0.0733735441355825,0.1143110899422,0.230645647333839,0.219222783438669,0.350097416552188,0.247124241299584,0.147629918202453,-0.039183927032218,0.118928878096103,0.0846870454389752,-0.0385558168854456,0.0305372262146906,0.0663570837934437,0.0660370241185793,0.0684231705588358,,0.0714230123598518,0.0717714000289076,0.0331945419617179,NA,0.0420562511625593,0.0769047543154149,0.189337810600568,0.455443666931731,0.458548653470352,0.19925667096334,0.069706255035046,0.0691446901635513,-0.129952023790167,-0.149907026278695,-0.0800149012722442,-0.0800434114644539,-0.0999838709568208,-0.0201382969560083,-0.0200945048155849,-0.0302334440380051,-0.030093201573832,-0.030101875806107,-0.0400555979210044,-0.0501241847553278,-0.0500495730847624,-0.0400714166449071,-0.0400532004098145,-0.0401582726101912,-0.0300784167578798,-0.0300848247517583,,,,,,,,,,,,,,,0.339377298372294,0.471816946073418,0.202514931390375,0.109373883326023,0.170183415721973,0.0216136559352564,0.262332543525858,0.0754396275195868,0.0329824508447112,0.0701949655674059,0.0158874639077784,0.317543029489858,-0.0528023298510716,-0.0709030362193293,-0.0278054192625922,-0.0451312639484108,-0.0347396981989527,-0.0295535718635367,-0.0251308480055419,-0.021370281306507,-0.018172746809776,-0.0154539552442036,-0.013142231798979,-0.0111766283835341,-0.00950531881790806,-0.0080842342691182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Google Search Network Total Ad Impressions (ComScore, WW Desktop)",,,479264.182,276340.644,214597.701,443571.444,552342.025,493522.245,410343.862,331092.675,296646.475000001,266535.544000001,206134.624,191543.898,148306.394000001,151004.336999999,141756.328000002,127060.207,72979.2640000004,67851.6340000015,58234.853000002,60177.8830000013,37945.8280000007,36670.0860000011,33909.256,32075.5,29706.4188,,48113.6363748,49718.9669346,17417.13597,50494.709799,24056.8181874,24859.4834673,15675.422373,45445.2388191,21651.13636866,22373.53512057,14107.8801357,40900.71493719,19486.022731794,20136.181608513,12834.6439534531,37209.4254141086,17727.4091802496,18318.8912183447,11734.2336674939,34019.1823026665,16207.5054356579,16748.2752825119,10778.4730013805,31248.2986421254,14887.3939882327,15384.1177930792,9900.55963887241,28703.1051875376,13674.8064432699,14131.0717837593,,,,,,,,,,,,,,1383167.20626163,1852582.75591985,2726662.69416623,1878018.545,1413773.971,1787179.002,980197.59,627262.306,259243.634,140600.673,156387.2996094,116828.1474237,105145.33268133,94630.799413197,86090.369766156,78709.1966883302,72298.2834248178,66409.5430534392,61296.0082383244,56812.205235691,52864.1830633497,49374.2020338964,46277.6011307028,43520.329260414,41056.9882944312,38849.2730777022,36864.7211621655
,,,,,,,,% change Y/Y,,,NA,NA,NA,NA,0.152479249951544,0.785919862732897,0.912154044930798,-0.253575315817671,-0.462929739955962,-0.459932056355432,-0.497653935908026,-0.42147950570033,-0.500056779707222,-0.433455160486967,-0.312311899625355,-0.336652285315816,-0.507915592634531,-0.550664336217034,-0.589190452224459,-0.526382929629564,-0.480046441685128,-0.459554857588245,-0.417715435806134,-0.466988561229392,-0.217136102551262,,0.418893896545533,0.550060542613521,-0.413691159231889,NA,-0.5,-0.5,-0.1,-0.1,-0.1,-0.0999999999999999,-0.1,-0.1,-0.1,-0.1,-0.0902500000000001,-0.0902500000000002,-0.0902500000000002,-0.0902500000000001,-0.0857374999999999,-0.0857374999999999,-0.0857374999999999,-0.0857374999999998,-0.081450625,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999998,,,,,,,,,,,,,,,0.339377298372295,0.471816946073418,-0.311239138959846,-0.247199142540947,0.264119327883707,-0.451539219684722,-0.360065447620617,-0.586706180938601,-0.457650431639914,0.112279879409965,-0.25295629686365,-0.0999999999999999,-0.1,-0.0902499999999999,-0.0857374999999999,-0.081450625,-0.0814506249999998,-0.077,-0.0731499999999998,-0.0694925,-0.066017875,-0.0627169812499999,-0.0595811321874999,-0.0566020755781248,-0.0537719717992187,-0.0510833732092577
,,,,,,,,% change Q/Q,,,NA,-0.423406433489745,-0.223430553342707,1.06699066174992,0.245215471986065,-0.106491589156194,-0.168540291431038,-0.193133599254374,-0.104037940434651,-0.101504428798622,-0.226614878802058,-0.0707825095894603,-0.225731565721811,0.0181916836302964,-0.0612433336931096,-0.103671710514405,-0.425632416921844,-0.070261464955291,-0.141732489448954,0.0333654143507371,-0.36943896813386,-0.0336200859815102,-0.0752883426562179,-0.0540783318867274,-0.0738595251827721,,NA,0.0333653966059571,-0.649688297166142,1.89913966831138,-0.52357745428856,0.0333653966059571,-0.369438934899056,1.89913966831138,-0.52357745428856,0.0333653966059571,-0.369438934899056,1.89913966831138,-0.52357745428856,0.0333653966059571,-0.362607856693795,1.89913966831138,-0.52357745428856,0.0333653966059571,-0.35944629357572,1.89913966831138,-0.52357745428856,0.0333653966059573,-0.356442808613548,1.89913966831138,-0.52357745428856,0.0333653966059573,-0.356442808613548,1.89913966831138,-0.52357745428856,0.0333653966059573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total ad impressions,,,0.0777338442483375,0.0777338442483375,0.0777338442483375,0.0777338442483375,0.0787338442483375,0.0797338442483375,0.0807338442483375,0.0817338442483375,0.0827338442483375,0.0837338442483375,0.0847338442483375,0.0857338442483375,0.0867338442483375,0.0877338442483375,0.0887338442483375,0.0897338442483375,0.0907338442483375,0.0917338442483375,0.0927338442483375,0.0937338442483375,0.0947338442483375,0.0957338442483375,0.0967338442483375,0.0977338442483375,0.0987338442483375,,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.03,,,,,,,,,,,,,,0.2,0.2,0.2,0.114553398558435,0.0777338442483375,0.0839738912932707,0.045081999126817,0.0228541433709749,0.0087828976666521,0.00461130850244779,0.00479264604118689,0.00352432348427428,0.00240742887697185,0.0022874697199519,0.00223983680805301,0.00210636722349277,0.00202624949755946,0.00192819512633487,0.00183392307911799,0.00174358948829491,0.00165785185631351,0.00157706357677861,0.00150135681096597,0.00143070695478743,0.00136498186667651,0.00130397883479164,0.0012474518906404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
