,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103332634667785,0.225138121546961,0.255882352941176,0.352592592592593,0.267857142857143,0.464261555806088,0.292544886807182,0.232931726907631,0.222804914593947,0.0488142901139514,-0.0105692284463235,0.0208765176191887,0.0778090920230363,0.0883864337101747,0.242484358309171,0.209427121102248,0.227148703956344,0.178874949413193,0.143699336772292,0.277851061278331,0.077728367611636,0.187664492504863,0.203071305841924,0.20777027027027,0.167196767815697,0.169597263705559,0.147651521913773,0.133128593628594,0.116860251878038,0.126795312725251,0.107494201665378,0.0834652599040069,0.143458362937391,,,,,,,,,,,,,,NA,0.0482692307692307,0.353696569436801,0.479062203550617,0.288528495510354,0.209841427860343,0.276066768543552,0.291142738703883,0.0364940068493151,0.193873687833419,0.162938191881919,0.190629647992068,0.13979769935457,0.115335446995312,0.102953454932565,0.0879206272271731,0.0761031800203955,0.0665136858291313,0.058635669459991,0.052169849647884,0.0464979289878262,0.0395514018776604,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299753086419753,-0.157484802431611,0.155355129650507,0.0690866510538641,0.218327856882074,-0.0269703326341025,0.0198644902987373,0.0197795560924052,0.208320994965946,-0.165420904300943,-0.0378799001615034,0.0521898367160079,0.275707034082669,-0.157230559345157,0.0983407527316875,0.0241955293539671,0.294399808130471,-0.190383546414675,0.0655681428081016,0.144329896907216,0.0916854354354355,-0.107796785008166,0.079391078138549,0.148799428724449,0.0550116550116551,-0.105961850051554,0.0591379203822311,0.134261974280439,0.0398648391506349,-0.0980089092923756,0.0409957268550165,0.109652260856081,0.0974437212289445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137200723824126,0.231915129862848,0.230303638721437,0.30495779597938,0.267261383123368,0.386183695081463,0.487278182380579,0.30487707156798,0.366539441918056,0.346770642614216,0.485621331548601,0.244925135427333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Play Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,3350,4600,5800,6900,9200,11200,13888,16248.96,14949.0432,14949.0432,15995.476224,16715.27265408,17467.4599235136,18174.8920504159,18837.3668656536,19455.3266856813,20029.7354784127,20561.9666110319,21053.7028554299,21506.8492918472,21923.458995322,22305.6708695263,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.675,0.373134328358209,0.260869565217391,0.189655172413793,0.333333333333333,0.217391304347826,0.24,0.17,-0.08,0,0.07,0.045,0.045,0.0405,0.03645,0.032805,0.0295245,0.02657205,0.023914845,0.0215233605,0.01937102445,0.017433922005,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abs change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1250,1200,1100,2300,2000,2688,2360.96,-1299.9168,0,1046.433024,719.796430079998,752.187269433598,707.432126902302,662.47481523766,617.959820027765,574.408792731396,532.231132619156,491.736244398002,453.146436417297,416.609703474838,382.211874204259,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"% of Google ""Other"" Revenues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450958286358512,0.553719008264463,0.643266675989372,0.575453914078778,0.460921843687375,0.462288327219738,0.431898812278266,0.399424791486914,0.343980693509463,0.270155294117647,0.220565439093484,0.191404422979813,0.156605355825924,0.117177797538798,0.0915759318903597,0.0738812983027422,0.0609563824872209,0.0514020537442457,0.0442508772091727,0.0385268723062098,0.0339081418136295,0.0301532442568261,0.0270841883967399,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Hardware Revenue ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.021501909344,85.8187835094828,90.8051843487416,297.933655194327,207.10508477581,150.534822179484,132.796598375131,229.976588315989,211.44338522604,155.805311062793,137.617689371509,935.889829263204,948.03920004647,893.970809678607,876.312464276079,1118.75185031682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,701,1324.8321788603,3378.58044715075,3563.88468272108,3014,2835.78073679439,3723.68969996475,4197.37430674031,4456.40121051487,4755.18367664976,5054.92649475538,5330.81102898378,5509.14705315928,5714.39686368816,5925.71363575781,6158.2833058387,6390.92486656089,6626.1957723815,6868.47414340667,7090.61566117892,7079.519830028,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43591421140314,0.754101095628442,0.462434103598307,-0.228094630108215,0.0209473391487516,0.0350117587877805,0.0363043259794889,3.06950044835558,3.48365504096041,4.73774285087313,5.36773127261576,0.195388405062144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.610555555555556,0.889917516205847,1.55019503682135,0.054846773214059,-0.154293623861374,-0.0591304788339776,0.313109173657079,0.127208399448548,0.061711652296202,0.0670456837301603,0.0630349611051841,0.0545773582493503,0.0334538259198989,0.0372561865835803,0.0369797158143588,0.0392475378286059,0.0377770149842924,0.0368132798824803,0.0365637206245857,0.0323421932053853,-0.00156486145648338,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abs change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1099,623.832178860299,2053.74826829045,185.304235570331,-549.884682721077,-178.219263205609,887.908963170355,473.684606775559,259.026903774569,298.782466134884,299.742818105624,275.884534228397,178.3360241755,205.249810528883,211.316772069651,232.569670080891,232.641560722186,235.270905820609,242.278371025168,222.141517772252,-11.0958311509166,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"% of Google ""Other"" Revenues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297520661157025,0.0980282477975108,0.131444803934944,0.225690076629976,0.179080683519475,0.116227055375598,0.0815582610524703,0.0788282674957608,0.0758538774146617,0.0657519064346505,0.056901287279371,0.04735959614705,0.0357609348014583,0.0277583643366149,0.0224122119783195,0.0185661270420525,0.0158039236114813,0.0137537443218833,0.012125496410369,0.0108289778822306,0.00975234181834288,0.00859615700224876,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Fitbit Device Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.073,1269.8861856,1401.0376506624,1471.08953319552,1485.80042852748,1500.65843281275,1515.66501714088,1530.82166731229,1546.12988398541,1561.59118282526,1577.20709465352,1592.97916560005,1608.90895725605,1624.99804682861,1641.2480272969,1657.66050756987,1674.23711264557,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0897349560919036,0.103278125669533,0.0500000000000003,0.01,0.0100000000000002,0.00999999999999979,0.01,0.0100000000000002,0.01,0.0100000000000002,0.00999999999999979,0.01,0.01,0.0100000000000002,0.01,0.01,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.1868144,131.1514650624,70.0518825331203,14.7108953319553,14.858004285275,15.0065843281272,15.156650171409,15.3082166731231,15.461298839854,15.615911828253,15.772070946535,15.9297916560006,16.0890895725604,16.2499804682864,16.4124802729689,16.5766050756988,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"% of Google ""Other"" Revenues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036522467230371,0.0296591229658834,0.0265851546615256,0.0219222206758657,0.0179571184627404,0.0142002624925364,0.0102692842683358,0.0077903232963773,0.00612465557570073,0.00494162038379009,0.0040880420398905,0.00346249140731889,0.00297363806632522,0.00258762546320625,0.00227992499679517,0.00203290695200101,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Units (in 1000s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15988,13213.32,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,15021.5724,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.173547660745559,0.136850723360972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2774.68,1808.2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Avg. Selling Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2575056292219,96.1065186947716,93.2683751976857,97.93179395757,98.9111118971457,99.9002230161172,100.899225246278,101.908217498741,102.927299673729,103.956572670466,104.996138397171,106.046099781142,107.106560778954,108.177626386743,109.259402650611,110.351996677117,111.455516643888,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101412629225861,-0.0295312278046374,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84901306554973,-2.83814349708594,4.66341875988429,0.979317939575708,0.989111118971465,0.999002230161167,1.00899225246279,1.01908217498742,1.02927299673729,1.03956572670467,1.04996138397171,1.06046099781142,1.07106560778954,1.08177626386744,1.09259402650611,1.10351996677117,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Implied Other Hardware Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.927,1565.89455119439,2322.65204930235,2726.28477354478,2970.6007819874,3254.52524383701,3539.2614776145,3799.98936167149,3963.01716917387,4152.8056808629,4348.5065411043,4565.30414023865,4782.01590930484,5001.19772555289,5227.22611610977,5432.95515360905,5405.28271738244,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0327577764813413,0.48327487794803,0.173780969200134,0.0896149994356417,0.0955781280242096,0.0874893302231079,0.0736673132816172,0.0429021747131066,0.0478899039765182,0.0471249741212871,0.0498556451703764,0.0474692950149991,0.0458346062424353,0.0451948519055792,0.0393572102927109,-0.00509344094405662,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.0324488056083,756.757498107955,403.632724242438,244.316008442614,283.924461849609,284.736233777497,260.727884056988,163.027807502377,189.788511689029,195.700860241398,216.797599134356,216.711769066185,219.181816248049,226.028390556882,205.729037499283,-27.6724362266159,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"% of Google ""Other"" Revenues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0450357938220993,0.0491691445298774,0.0492687227531361,0.0438296857587848,0.0389441688166307,0.0331593336545136,0.0254916505331224,0.0199680410402376,0.0162875564026188,0.0136245066582624,0.0117158815715908,0.0102912529145645,0.00915185834404373,0.0082413524190244,0.00747241682154771,0.00656325005024775,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128176795580111,0.303867403314917,0.30828729281768,0.259668508287293,0.133935907970419,0.18898931799507,0.359079704190633,0.317995069843878,0.126315789473684,0.339766081871345,0.211695906432749,0.322222222222222,0.157835400225479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Pixel Revenue ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total Pixel Revenue ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.1506,780.919425,780.919425,780.919425,780.919425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.1506,3123.6777,4000,4999.99946117401,5749.99927997589,6324.99920797348,6957.49912877083,7514.0990590725,8115.2269837983,8764.44514250216,9202.66739962727,9662.80076960863,9952.68479269689,10251.2653364778,10558.8032965721,10875.5673954693,11201.8344173334,11537.8894498534,11884.026133349,12240.5469173495,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,0.280541843353429,0.249999865293503,0.149999979925154,0.1,0.1,0.08,0.08,0.08,0.05,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Units Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.125,1.125,1.125,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.5,5,5.88235230726354,6.3888880888621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ASP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.1506,694.1506,694.1506,694.1506,694.1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.1506,694.1506,800,850,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Chromecast Revenue Breakdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total Chromecast Revenue ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,51.744,50.70912,99.3898752,68.3305392,67.647233808,66.97076146992,132.602107710442,71.6051381636385,71.6051381636385,71.6051381636385,143.210276327277,29.8354742348494,29.8354742348494,29.8354742348494,29.8354742348494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,254.6429952,335.550642188362,358.025690818192,119.341896939397,122.922153847579,125.380596924531,126.634402893776,127.900746922714,129.179754391941,130.471551935861,131.776267455219,133.094030129771,134.424970431069,135.76922013538,137.126912336734,138.498181460101,139.883163274702,141.281994907449,142.694814856524,144.121763005089,145.56298063514,147.018610441491,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1429952,80.9076469883616,22.4750486298308,-238.683793878795,3.58025690818192,2.4584430769516,1.25380596924531,1.26634402893777,1.27900746922715,1.29179754391942,1.30471551935861,1.3177626745522,1.33094030129772,1.3442497043107,1.35769220135379,1.37126912336734,1.38498181460102,1.39883163274703,1.4128199490745,1.42694814856523,1.44121763005089,1.4556298063514,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294139,0.3073445,0.32068475,0.334161125,0.04792292,0.058508,0.0691999999999999,0.0800000000000001,-0.583333333333334,-0.583333333333334,-0.583333333333334,-0.791666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69463486984127,0.317729717736063,0.0669796024923546,-0.666666666666667,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Chromecast Avg. Selling Price ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32.34,31.6932,31.059336,31.059336,30.74874264,30.4412552136,30.136842661464,29.8354742348494,29.8354742348494,29.8354742348494,29.8354742348494,29.8354742348494,29.8354742348494,29.8354742348494,29.8354742348494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,31.8303744,30.5046038353056,29.8354742348494,29.8354742348494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Chromecast Devices Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,1.6,3.2,2.2,2.2,2.2,4.4,2.4,2.4,2.4,4.8,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,11,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nexus Revenue Breakdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,GOOGL Nexus Revenue ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7451474848,31.57520729076,37.4512531541181,189.866100716823,128.912398681724,75.7192635057941,59.502189363538,86.423214495262,125.045026721272,73.4476856006203,56.5270798953611,82.1020537704989,118.792775385209,69.7753013205893,53.7007259005931,77.996951081974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.637708646501,350.557066046318,337.121845987753,320.265753688365,304.252466003947,289.03984270375,274.587850568562,260.858458040134,247.815535138127,235.424758381221,223.65352046216,212.470844439052,201.847302217099,191.754937106244,182.167190250932,173.058830738386,164.405889201466,156.185594741393,148.376315004323,140.957499254107,133.909624291402,127.214143076832,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9193573998176,-13.4352200585656,-16.8560922993876,-16.0132876844182,-15.2126233001973,-14.4519921351875,-13.7293925284281,-13.0429229020067,-12.3907767569063,-11.771237919061,-11.182676023108,-10.6235422219526,-10.092365110855,-9.58774685531222,-9.1083595125466,-8.65294153691926,-8.22029446007332,-7.80927973706963,-7.41881575021617,-7.04787496270535,-6.69548121457008,,,,,,,,,,,,,,,,,,,,
